0	-2142.2523543468365	644.4561267947279	3911.4755870637423	1625.9762847170557	0	-1119.3194326139703	900.2082745849584	4283.918305647967	2317.3927476284725	0	1759.0620739027597	876.5673593602171	4727.260630680053	3035.513541193289	0	2389.8918395893907	1388.1594874874609	5145.523764503692	3268.0578494600377	0	3876.573476011926	1516.333035433473	5205.436570204465	3655.158204744121	
0	-2891.502065916076	483.58363417202906	3633.1365360950836	1556.2462909617393	0	963.5913511683876	739.0495304368812	4563.578307956709	2327.0607313807154	0	752.2544304764978	891.1330037855952	4098.1197458155475	2508.2286672401056	0	2893.775113527521	1260.1613719474258	4752.381072129958	3094.5441877159255	0	2854.802893727609	1530.7985075082358	4996.943804502098	3250.5207235541784	
0	-2573.980639396553	501.6561049062162	3793.4254089842416	1523.601760082195	0	-603.606242961482	689.9933518940535	4365.022906044217	2125.0035257746144	0	1752.4043834906956	1098.6810144775668	4920.2591804335025	2995.4290974613796	0	2788.9741531657346	1367.0443881351716	4798.136196548761	3172.8665617240763	0	3131.378457922334	1434.1524451018752	5390.358685258673	3778.0827670775525	
0	-3679.1857935410967	541.6450202625573	4083.9510622456346	1602.119997852667	0	326.0067713649902	905.147360723376	4750.876577633644	2399.903105378997	0	1588.5619907061691	1108.9133328468363	4685.748683080983	3096.6690732424963	0	3687.15553417567	1474.0495556195058	4874.459910849019	3379.4413183703828	0	3035.607120798649	1441.5032656009857	4820.294971851336	3218.675100600696	
0	-3296.315873657025	518.4502900154408	3754.1794253096014	1721.4243821767752	0	-126.77812475076067	830.3464158896206	4245.170603609226	2482.3348126111905	0	2023.6957601941558	986.9320456929476	4582.399313425281	2996.9991757128996	0	3147.8784419546378	1420.4098285591324	5158.1383685157425	3623.591047780162	0	3952.8255221519266	1583.0007855276942	5310.036603565817	3746.6683500713075	
0	-3309.893510811168	566.2790687051879	4012.3664397348502	1548.703115178675	0	495.3203232123892	705.5622789150348	4453.155209754185	2314.802373187473	0	1319.0911220063626	1231.5093767303397	4664.017803184803	2903.664153749837	0	2500.538001964239	1181.5961419265057	4909.629374418038	3066.7638018551756	0	3349.3133295161992	1390.7891449535891	5173.118972138949	3937.990758561492	
0	-2010.025470504654	509.11094853938835	3841.2432490008023	1679.575738395756	0	606.023412583397	795.7288488767248	4675.1211643444985	2317.325458178749	0	1537.712606299166	976.3614310238138	4590.772236141738	2610.1730176960455	0	2259.496973407174	1093.8905510440063	4580.782160324934	2934.4836344754794	0	3502.440422557854	1350.134350340372	4593.824260066031	3232.3395394000886	
0	-2869.2593192053655	434.43370192385595	3858.5539403270236	1531.8747935626695	0	458.1011438221341	730.0538230678039	4417.532766232218	2389.0868620918764	0	1167.9520997531702	946.6605931245917	4324.206862690997	2418.1610534465317	0	1959.3778920640855	1362.1186794226883	5094.031159271906	3592.6463478912883	0	3806.1208939184535	1458.658226025806	5221.055750631166	3662.980726251143	
0	-4813.957702214077	578.4195285227228	3828.5854990144803	1621.3890287130023	0	168.92858121904482	688.874411419467	4446.878223847424	2388.7373572792894	0	2362.609043400317	1039.1071646465905	4644.001980475766	2972.960103031943	0	2919.4814153605494	1154.8001059234045	5188.711443976053	3586.8490688753077	0	3363.3192481519427	1433.9444517487009	4830.7415810546345	3506.427136507694	
0	-3415.425870580961	630.6253216172022	3544.5428054893255	1617.931527939957	0	-899.9913273841807	754.6806303488821	4032.221405077635	2311.5119041671173	0	891.8091797427312	1071.5892505431304	4465.324017925703	2728.4192750100624	0	2804.78204587432	1406.7312536193845	4749.6704450746865	3155.661901362767	0	3464.309485899721	1699.07440441259	5077.342239312902	3520.4910500645874	
