0	46	46	4293	4000	0	107	38	6558	4000	0	16	56	8682	4000	0	10	36	7833	4000	0	10	98	15898	4000	0	10	49	10688	4000	
0	281	44	7581	4000	0	114	49	5662	4000	0	10	29	10791	4000	0	10	45	7751	4000	0	10	49	8559	4000	0	10	33	11609	4000	
0	291	57	3148	4000	0	49	50	6436	4000	0	14	63	8779	4000	0	10	59	10973	4000	0	10	78	8981	4000	0	10	70	8020	4000	
0	312	52	4284	4000	0	105	64	7057	4000	0	37	46	9255	4000	0	10	42	10399	4000	0	10	66	12232	4000	0	10	55	14136	4000	
0	338	54	3273	4000	0	66	57	5525	4000	0	14	78	7756	4000	0	10	67	9505	4000	0	10	43	11187	4000	0	10	69	9689	4000	
0	164	72	8389	4000	0	23	59	6537	4000	0	10	38	7805	4000	0	10	66	9850	4000	0	10	46	10614	4000	0	10	61	11824	4000	
0	236	66	6230	4000	0	101	39	7643	4000	0	10	57	11150	4000	0	10	42	8245	4000	0	10	65	11253	4000	0	10	40	10463	4000	
0	40	56	4701	4000	0	15	60	8073	4000	0	32	41	9368	4000	0	10	50	8544	4000	0	10	60	9634	4000	0	10	56	10301	4000	
0	184	45	2342	4000	0	143	63	6341	4000	0	10	51	6081	4000	0	10	44	8609	4000	0	10	35	8567	4000	0	10	51	13124	4000	
0	123	47	6176	4000	0	25	42	6845	4000	0	10	48	7603	4000	0	10	69	6894	4000	0	10	45	9196	4000	0	10	44	7536	4000	
0	100	34	4968	4000	0	24	48	6222	4000	0	12	30	9201	4000	0	10	84	9309	4000	0	10	46	11852	4000	0	10	74	12832	4000	
0	325	31	4367	4000	0	136	35	6403	4000	0	36	51	10325	4000	0	33	56	12064	4000	0	10	73	9620	4000	0	10	78	7583	4000	
0	176	41	3968	4000	0	40	38	6319	4000	0	10	54	6667	4000	0	10	45	11812	4000	0	10	91	11180	4000	0	10	37	8040	4000	
0	258	49	3057	4000	0	69	57	6879	4000	0	10	44	7636	4000	0	10	69	9477	4000	0	10	46	9712	4000	0	10	81	11446	4000	
0	475	56	2086	4000	0	43	55	5981	4000	0	20	70	10881	4000	0	10	48	10295	4000	0	10	52	12740	4000	0	10	51	12363	4000	
0	72	44	6805	4000	0	197	58	6026	4000	0	10	59	7939	4000	0	13	53	10786	4000	0	10	79	10733	4000	0	10	35	8630	4000	
0	63	44	2923	4000	0	15	76	6798	4000	0	39	53	9270	4000	0	10	36	8721	4000	0	10	45	11711	4000	0	10	35	13810	4000	
0	99	53	5925	4000	0	106	50	5561	4000	0	15	45	7625	4000	0	10	39	8739	4000	0	10	48	9278	4000	0	10	71	9787	4000	
0	398	49	4528	4000	0	65	65	4438	4000	0	10	36	9932	4000	0	15	54	9648	4000	0	10	60	10624	4000	0	10	35	11656	4000	
0	489	62	3398	4000	0	76	50	5910	4000	0	14	55	10826	4000	0	10	52	8591	4000	0	10	53	9890	4000	0	10	66	12080	4000	
0	135	54	4752	4000	0	51	63	5345	4000	0	13	48	8444	4000	0	10	69	7493	4000	0	10	59	9991	4000	0	10	57	10720	4000	
0	132	40	5204	4000	0	153	44	6782	4000	0	27	65	9328	4000	0	10	35	9234	4000	0	10	43	11200	4000	0	10	69	11113	4000	
0	298	56	5033	4000	0	17	63	7331	4000	0	21	40	7015	4000	0	10	64	9051	4000	0	10	78	8659	4000	0	10	69	10917	4000	
0	125	55	3998	4000	0	79	49	6013	4000	0	29	48	6654	4000	0	18	66	8085	4000	0	10	42	12785	4000	0	10	72	8881	4000	
0	191	49	3641	4000	0	42	58	5772	4000	0	10	58	9327	4000	0	11	57	10857	4000	0	20	47	11964	4000	0	10	49	13287	4000	
0	177	55	5343	4000	0	232	32	4691	4000	0	10	62	7866	4000	0	23	51	9138	4000	0	10	54	10415	4000	0	10	64	11846	4000	
0	101	53	5649	4000	0	161	63	7072	4000	0	10	56	8184	4000	0	16	46	7016	4000	0	10	51	7332	4000	0	10	72	12203	4000	
0	300	41	5126	4000	0	42	56	8231	4000	0	12	32	6535	4000	0	10	27	10018	4000	0	10	72	7767	4000	0	10	72	6347	4000	
0	169	46	4571	4000	0	20	72	4261	4000	0	19	52	10190	4000	0	10	45	11955	4000	0	10	48	10001	4000	0	10	58	8826	4000	
0	44	54	4603	4000	0	27	55	7725	4000	0	10	65	7616	4000	0	10	48	7925	4000	0	10	73	7022	4000	0	10	53	10241	4000	
0	348	53	4919	4000	0	39	39	6868	4000	0	15	35	5912	4000	0	10	44	8322	4000	0	10	73	11392	4000	0	10	52	10570	4000	
0	115	47	6152	4000	0	77	55	10330	4000	0	14	46	5894	4000	0	10	34	9143	4000	0	10	44	10644	4000	0	10	68	9756	4000	
0	147	42	7281	4000	0	140	51	6303	4000	0	34	42	8964	4000	0	10	52	8046	4000	0	10	45	10656	4000	0	10	59	10143	4000	
0	41	60	6668	4000	0	31	42	5946	4000	0	24	33	6060	4000	0	17	48	11202	4000	0	10	31	7445	4000	0	10	41	10401	4000	
0	85	70	5127	4000	0	190	47	4157	4000	0	16	41	9789	4000	0	10	70	8982	4000	0	10	59	11172	4000	0	10	55	10805	4000	
0	74	39	4868	4000	0	90	45	6384	4000	0	21	57	10922	4000	0	10	47	9500	4000	0	13	58	10929	4000	0	10	52	11293	4000	
0	142	50	4532	4000	0	21	52	7432	4000	0	10	36	10450	4000	0	10	51	10184	4000	0	10	56	12461	4000	0	10	56	10747	4000	
