0.0	1.0	0.17	1.0	0.585	0.0	1.0	0.165	0.87	0.49	0.0	1.0	0.2	0.715	0.395	0.0	1.0	0.175	0.68	0.3	0.0	1.0	0.19	0.675	0.3	0.0	1.0	0.18	0.575	0.265	
0.0	1.0	0.175	1.0	0.55	0.0	1.0	0.195	0.835	0.435	0.0	1.0	0.165	0.695	0.375	0.0	1.0	0.165	0.705	0.3	0.0	1.0	0.185	0.645	0.29	0.0	1.0	0.165	0.59	0.295	
0.0	1.0	0.19	0.99	0.595	0.0	1.0	0.185	0.865	0.48	0.0	1.0	0.195	0.77	0.4	0.0	1.0	0.2	0.65	0.3	0.0	1.0	0.19	0.685	0.3	0.0	1.0	0.185	0.635	0.25	
0.0	1.0	0.19	1.0	0.6	0.0	1.0	0.195	0.865	0.495	0.0	1.0	0.185	0.7	0.395	0.0	1.0	0.18	0.7	0.3	0.0	1.0	0.195	0.66	0.285	0.0	1.0	0.185	0.63	0.25	
0.0	1.0	0.185	0.99	0.595	0.0	1.0	0.195	0.85	0.49	0.0	1.0	0.195	0.765	0.4	0.0	1.0	0.195	0.65	0.3	0.0	1.0	0.18	0.645	0.3	0.0	1.0	0.185	0.585	0.255	
0.0	1.0	0.2	1.0	0.555	0.0	1.0	0.195	0.865	0.48	0.0	1.0	0.185	0.725	0.4	0.0	1.0	0.185	0.69	0.3	0.0	1.0	0.185	0.625	0.3	0.0	1.0	0.185	0.6	0.245	
0.0	1.0	0.19	1.0	0.6	0.0	1.0	0.18	0.84	0.46	0.0	1.0	0.18	0.695	0.39	0.0	1.0	0.185	0.705	0.3	0.0	1.0	0.185	0.665	0.3	0.0	1.0	0.155	0.6	0.275	
0.0	1.0	0.195	1.0	0.575	0.0	1.0	0.18	0.825	0.455	0.0	1.0	0.165	0.695	0.4	0.0	1.0	0.175	0.7	0.3	0.0	1.0	0.18	0.66	0.3	0.0	1.0	0.185	0.68	0.215	
0.0	1.0	0.19	1.0	0.63	0.0	1.0	0.19	0.82	0.495	0.0	1.0	0.175	0.71	0.38	0.0	1.0	0.18	0.705	0.3	0.0	1.0	0.17	0.72	0.3	0.0	1.0	0.175	0.605	0.25	
0.0	1.0	0.19	1.0	0.6	0.0	1.0	0.185	0.855	0.44	0.0	1.0	0.18	0.76	0.4	0.0	1.0	0.2	0.755	0.3	0.0	1.0	0.17	0.675	0.3	0.0	1.0	0.17	0.625	0.27	
0.0	1.0	0.165	1.0	0.6	0.0	1.0	0.195	0.88	0.5	0.0	1.0	0.175	0.705	0.355	0.0	1.0	0.2	0.67	0.3	0.0	1.0	0.18	0.675	0.3	0.0	1.0	0.19	0.63	0.215	
0.0	1.0	0.165	1.0	0.61	0.0	1.0	0.175	0.885	0.475	0.0	1.0	0.18	0.695	0.395	0.0	1.0	0.19	0.68	0.3	0.0	1.0	0.17	0.655	0.3	0.0	1.0	0.19	0.625	0.255	
0.0	1.0	0.18	0.995	0.59	0.0	1.0	0.18	0.885	0.48	0.0	1.0	0.19	0.79	0.37	0.0	1.0	0.18	0.635	0.3	0.0	1.0	0.2	0.635	0.3	0.0	1.0	0.165	0.635	0.265	
0.0	1.0	0.18	0.995	0.6	0.0	1.0	0.175	0.845	0.47	0.0	1.0	0.185	0.725	0.4	0.0	1.0	0.18	0.725	0.3	0.0	1.0	0.185	0.64	0.3	0.0	1.0	0.19	0.645	0.26	
0.0	1.0	0.19	0.985	0.59	0.0	1.0	0.19	0.835	0.465	0.0	1.0	0.2	0.69	0.4	0.0	1.0	0.18	0.71	0.3	0.0	1.0	0.185	0.655	0.3	0.0	1.0	0.18	0.6	0.205	
0.0	1.0	0.19	1.0	0.6	0.0	1.0	0.195	0.87	0.5	0.0	1.0	0.19	0.69	0.4	0.0	1.0	0.185	0.615	0.3	0.0	1.0	0.185	0.615	0.3	0.0	1.0	0.155	0.575	0.21	
0.0	1.0	0.175	1.0	0.57	0.0	1.0	0.2	0.865	0.48	0.0	1.0	0.19	0.79	0.4	0.0	1.0	0.18	0.675	0.3	0.0	1.0	0.185	0.665	0.3	0.0	1.0	0.165	0.625	0.265	
0.0	1.0	0.19	0.995	0.6	0.0	1.0	0.185	0.86	0.465	0.0	1.0	0.185	0.73	0.4	0.0	1.0	0.18	0.71	0.3	0.0	1.0	0.185	0.695	0.3	0.0	1.0	0.185	0.6	0.26	
0.0	1.0	0.19	0.995	0.59	0.0	1.0	0.195	0.845	0.5	0.0	1.0	0.17	0.71	0.4	0.0	1.0	0.185	0.7	0.3	0.0	1.0	0.19	0.63	0.3	0.0	1.0	0.14	0.595	0.255	
0.0	1.0	0.195	0.995	0.585	0.0	1.0	0.19	0.865	0.48	0.0	1.0	0.195	0.72	0.385	0.0	1.0	0.19	0.735	0.3	0.0	1.0	0.19	0.665	0.3	0.0	1.0	0.19	0.59	0.245	
0.0	1.0	0.195	1.0	0.565	0.0	1.0	0.195	0.84	0.475	0.0	1.0	0.18	0.69	0.385	0.0	1.0	0.19	0.735	0.3	0.0	1.0	0.18	0.64	0.3	0.0	1.0	0.185	0.54	0.23	
