0	1251.3538704269922	943.5299680413247	4774.298326960915	2965.570610098457	0	1759.0620739027597	876.5673593602171	4727.260630680053	3035.513541193289	0	2234.2443905753794	952.7558317781429	4693.350064121207	3217.971188460901	0	1326.7767236167863	1136.440030821538	4776.255646218233	2945.506028291096	0	1814.163422182359	1055.6171524564536	4845.685624900098	2998.2412898010716	0	2327.653314539981	1024.7716505113096	4963.031581310318	3196.390575351331	
0	742.0399335620815	946.2649568364585	4608.553215177899	2758.515356659147	0	752.2544304764978	891.1330037855952	4098.1197458155475	2508.2286672401056	0	1541.4551519887036	914.9297064683454	4700.868231807401	3057.676672432399	0	1308.0696120011494	1045.5366735262335	4678.760479788332	2982.9721843212747	0	1989.050760101743	960.3418854955403	4927.111154359739	3058.252917499349	0	2030.7805795910872	1077.2775930530986	4958.193535750714	3069.470263947049	
0	990.4271505141364	881.1124481905375	4578.928281448652	2750.0930644961786	0	1752.4043834906956	1098.6810144775668	4920.2591804335025	2995.4290974613796	0	1588.3863901390914	1235.6732807768396	5135.534382723409	3081.3887884934034	0	2289.7008667470964	1046.6630589774616	5099.250607711112	3126.051321832247	0	1058.4973441945974	860.1795260929845	4513.900587785951	2795.6398413803877	0	1917.1090641986775	1103.0378641453879	4697.924606202887	2996.3254823076595	
0	2095.0518782936947	1098.4201524093812	4986.562222135263	3109.217954164754	0	1588.5619907061691	1108.9133328468363	4685.748683080983	3096.6690732424963	0	944.2270278283103	1040.1369777171512	4689.472121988904	2824.4157254576558	0	2762.9079894258434	1056.9484854998045	4750.880623130932	2928.1838618446386	0	1283.1897182159294	1083.753549005868	4385.6547100972675	2610.672460664714	0	1404.4323091261765	1058.8364922808457	4588.86603910706	2919.724724493336	
0	1351.4644650292842	974.4082853735116	4761.48910353879	2803.34219707694	0	2023.6957601941558	986.9320456929476	4582.399313425281	2996.9991757128996	0	987.6780374816401	1015.2660427562251	4727.168346814136	2957.3920666690856	0	1572.8067957710516	812.2893063620712	4280.932433781839	2934.46270535551	0	2330.5076523335083	1014.1034040680693	4733.678098242167	2826.773754872607	0	1717.4191780207761	970.3667733796591	4814.742257722914	3135.8338186031783	
0	1611.213682480999	803.3987651731194	4465.406656362623	2931.759140473986	0	1319.0911220063626	1231.5093767303397	4664.017803184803	2903.664153749837	0	1568.371672834772	1060.3635443178266	4781.827169056091	2911.6776860593345	0	2523.3604028785567	1024.4665465879812	4749.091170717953	2911.532622420865	0	1495.6904527019449	1000.886119159311	4864.254612134068	3035.002158171827	0	2976.916350474873	1236.93863915475	5239.838853441462	3267.283865286672	
0	928.7094508636837	901.2943889651913	4228.36163254379	2864.3490532813453	0	1537.712606299166	976.3614310238138	4590.772236141738	2610.1730176960455	0	1675.4474941113936	995.4765504090614	4361.627825397987	2949.788342771699	0	1739.8458777903277	969.7138405840076	4888.482277809076	3178.1722836732188	0	782.4541461930229	1092.8232210307913	4706.186387004529	2846.4405650905132	0	2103.1196942529123	1052.085000322457	4573.703049653673	2892.930977251832	
0	1193.0043972857854	1022.2643280774629	4397.630949645353	2785.3417563826074	0	1167.9520997531702	946.6605931245917	4324.206862690997	2418.1610534465317	0	2289.1303946874377	1122.4016929565614	4777.196206017041	2933.704274156809	0	1580.51726675607	917.0200679831437	4435.270050835946	2864.1561524949434	0	1208.6696932608093	946.936405445171	4783.493755576307	2973.6536622355484	0	1817.658829033228	1237.731760080016	5027.986735365784	2972.001831124749	
0	1660.2100380479972	1048.2521974279523	4468.734728650277	2766.265153388778	0	2362.609043400317	1039.1071646465905	4644.001980475766	2972.960103031943	0	1022.8592134831795	925.429886489727	4848.471449134324	3032.6435642972474	0	760.7703477847535	915.5567389356772	4544.634532900371	2646.5563822049403	0	1675.2277206722642	924.3926395087595	4704.052410894279	3051.751351099985	0	1594.831154379884	1070.7352309485864	4324.40462059353	3057.383936595576	
0	251.8140904296766	996.0284259853199	4359.132795448255	2614.0233792642066	0	891.8091797427312	1071.5892505431304	4465.324017925703	2728.4192750100624	0	1151.6077352819348	1116.6881722113585	4917.329754616185	2960.38311434299	0	2508.616939388138	1076.7806251029695	4897.06916445017	3171.0832368776405	0	1192.1184379698898	945.8001257960434	4401.806760648165	2764.42605678443	0	1750.8669096585998	1258.196476801579	5129.978621402951	3110.2309309406482	
