0.0	1.0	0.19	0.88	0.49	0.0	1.0	0.19	0.87	0.495	0.0	1.0	0.18	0.87	0.5	0.0	1.0	0.2	0.88	0.5	0.0	1.0	0.185	0.87	0.47	0.0	1.0	0.165	0.87	0.5	
0.0	1.0	0.185	0.82	0.5	0.0	1.0	0.2	0.87	0.5	0.0	1.0	0.18	0.845	0.48	0.0	1.0	0.18	0.84	0.47	0.0	1.0	0.19	0.845	0.5	0.0	1.0	0.18	0.88	0.5	
0.0	1.0	0.2	0.825	0.495	0.0	1.0	0.17	0.845	0.475	0.0	1.0	0.195	0.875	0.47	0.0	1.0	0.195	0.87	0.47	0.0	1.0	0.185	0.83	0.46	0.0	1.0	0.175	0.86	0.465	
0.0	1.0	0.17	0.85	0.485	0.0	1.0	0.185	0.865	0.5	0.0	1.0	0.19	0.865	0.5	0.0	1.0	0.195	0.855	0.49	0.0	1.0	0.18	0.87	0.445	0.0	1.0	0.2	0.865	0.45	
0.0	1.0	0.19	0.82	0.48	0.0	1.0	0.18	0.87	0.465	0.0	1.0	0.195	0.865	0.48	0.0	1.0	0.19	0.86	0.495	0.0	1.0	0.18	0.86	0.5	0.0	1.0	0.185	0.865	0.495	
0.0	1.0	0.175	0.845	0.46	0.0	1.0	0.185	0.845	0.5	0.0	1.0	0.195	0.845	0.48	0.0	1.0	0.195	0.86	0.5	0.0	1.0	0.185	0.885	0.475	0.0	1.0	0.175	0.89	0.48	
0.0	1.0	0.185	0.805	0.475	0.0	1.0	0.19	0.875	0.49	0.0	1.0	0.2	0.85	0.49	0.0	1.0	0.195	0.85	0.495	0.0	1.0	0.18	0.85	0.47	0.0	1.0	0.16	0.855	0.49	
0.0	1.0	0.19	0.855	0.5	0.0	1.0	0.2	0.82	0.46	0.0	1.0	0.19	0.83	0.5	0.0	1.0	0.18	0.845	0.485	0.0	1.0	0.19	0.87	0.485	0.0	1.0	0.185	0.9	0.475	
0.0	1.0	0.185	0.84	0.47	0.0	1.0	0.175	0.86	0.48	0.0	1.0	0.17	0.875	0.485	0.0	1.0	0.2	0.865	0.48	0.0	1.0	0.18	0.85	0.5	0.0	1.0	0.17	0.87	0.485	
0.0	1.0	0.195	0.85	0.445	0.0	1.0	0.2	0.83	0.465	0.0	1.0	0.175	0.875	0.5	0.0	1.0	0.155	0.86	0.485	0.0	1.0	0.2	0.87	0.48	0.0	1.0	0.175	0.885	0.5	
0.0	1.0	0.18	0.85	0.46	0.0	1.0	0.19	0.83	0.475	0.0	1.0	0.18	0.9	0.485	0.0	1.0	0.19	0.87	0.5	0.0	1.0	0.19	0.875	0.48	0.0	1.0	0.185	0.845	0.475	
0.0	1.0	0.19	0.835	0.41	0.0	1.0	0.185	0.86	0.475	0.0	1.0	0.195	0.845	0.475	0.0	1.0	0.2	0.88	0.49	0.0	1.0	0.18	0.865	0.48	0.0	1.0	0.185	0.88	0.5	
0.0	1.0	0.17	0.84	0.465	0.0	1.0	0.195	0.865	0.49	0.0	1.0	0.185	0.865	0.475	0.0	1.0	0.17	0.87	0.5	0.0	1.0	0.19	0.87	0.5	0.0	1.0	0.19	0.845	0.485	
0.0	1.0	0.175	0.805	0.435	0.0	1.0	0.195	0.845	0.5	0.0	1.0	0.19	0.85	0.5	0.0	1.0	0.19	0.855	0.49	0.0	1.0	0.2	0.84	0.49	0.0	1.0	0.195	0.875	0.5	
0.0	1.0	0.185	0.85	0.45	0.0	1.0	0.19	0.84	0.5	0.0	1.0	0.19	0.865	0.47	0.0	1.0	0.175	0.87	0.47	0.0	1.0	0.19	0.84	0.43	0.0	1.0	0.18	0.89	0.495	
0.0	1.0	0.195	0.825	0.455	0.0	1.0	0.19	0.84	0.46	0.0	1.0	0.18	0.875	0.475	0.0	1.0	0.2	0.855	0.475	0.0	1.0	0.185	0.86	0.5	0.0	1.0	0.2	0.855	0.485	
0.0	1.0	0.195	0.805	0.47	0.0	1.0	0.185	0.845	0.49	0.0	1.0	0.18	0.865	0.475	0.0	1.0	0.19	0.835	0.475	0.0	1.0	0.19	0.88	0.5	0.0	1.0	0.2	0.84	0.5	
0.0	1.0	0.18	0.85	0.46	0.0	1.0	0.17	0.84	0.455	0.0	1.0	0.175	0.87	0.475	0.0	1.0	0.17	0.865	0.49	0.0	1.0	0.19	0.87	0.465	0.0	1.0	0.18	0.86	0.5	
0.0	1.0	0.18	0.83	0.46	0.0	1.0	0.185	0.815	0.49	0.0	1.0	0.195	0.84	0.5	0.0	1.0	0.17	0.865	0.445	0.0	1.0	0.185	0.865	0.5	0.0	1.0	0.16	0.86	0.5	
0.0	1.0	0.19	0.84	0.45	0.0	1.0	0.195	0.84	0.455	0.0	1.0	0.18	0.87	0.465	0.0	1.0	0.19	0.865	0.485	0.0	1.0	0.19	0.865	0.47	0.0	1.0	0.185	0.865	0.46	
0.0	1.0	0.185	0.83	0.47	0.0	1.0	0.19	0.85	0.49	0.0	1.0	0.185	0.86	0.455	0.0	1.0	0.185	0.855	0.5	0.0	1.0	0.19	0.86	0.48	0.0	1.0	0.185	0.865	0.455	
