0	10	31	4541	2000	0	10	38	4244	3000	0	144	60	6074	4000	0	83	53	7094	5000	0	150	81	9772	6000	
0	10	34	4944	2000	0	11	39	5006	3000	0	12	63	5958	4000	0	349	72	7115	5000	0	63	101	5359	6000	
0	10	29	5580	2000	0	50	53	6299	3000	0	116	33	9417	4000	0	152	58	6701	5000	0	120	47	7413	6000	
0	10	22	5080	2000	0	15	48	5676	3000	0	33	59	4408	4000	0	211	50	8027	5000	0	347	65	8063	6000	
0	10	30	4988	2000	0	15	40	8298	3000	0	25	40	7371	4000	0	142	52	7298	5000	0	147	78	6612	6000	
0	11	30	3805	2000	0	38	32	6233	3000	0	70	56	8925	4000	0	273	61	7638	5000	0	142	82	8088	6000	
0	10	32	3641	2000	0	17	25	6367	3000	0	178	47	4541	4000	0	109	66	8489	5000	0	333	56	9917	6000	
0	10	39	4541	2000	0	19	42	7669	3000	0	17	63	6041	4000	0	56	69	5611	5000	0	130	115	8070	6000	
0	10	28	3441	2000	0	40	34	4160	3000	0	65	49	8333	4000	0	276	65	7530	5000	0	296	57	5208	6000	
0	10	41	4901	2000	0	11	42	8366	3000	0	79	62	7143	4000	0	110	40	8807	5000	0	93	88	5729	6000	
0	10	35	5718	2000	0	113	37	5424	3000	0	259	43	6313	4000	0	93	46	5526	5000	0	83	60	7967	6000	
0	10	38	5041	2000	0	13	38	6289	3000	0	57	52	7719	4000	0	64	69	5765	5000	0	67	82	5252	6000	
0	10	22	5001	2000	0	28	41	7657	3000	0	33	65	8591	4000	0	158	64	4573	5000	0	272	79	8641	6000	
0	10	32	5364	2000	0	10	27	6142	3000	0	34	64	7204	4000	0	21	53	4660	5000	0	63	75	8392	6000	
0	10	31	4077	2000	0	25	44	6084	3000	0	12	71	8801	4000	0	240	50	3805	5000	0	11	69	7238	6000	
0	10	31	4339	2000	0	25	38	6608	3000	0	72	56	6449	4000	0	99	94	8856	5000	0	103	52	9646	6000	
0	10	22	3048	2000	0	17	40	7162	3000	0	73	54	6664	4000	0	141	50	6471	5000	0	230	69	8354	6000	
0	10	23	4061	2000	0	10	42	7472	3000	0	74	34	9126	4000	0	102	65	9073	5000	0	148	61	5094	6000	
0	10	25	4476	2000	0	10	55	5281	3000	0	14	54	8115	4000	0	243	50	7354	5000	0	90	45	5650	6000	
0	10	42	4934	2000	0	11	29	4761	3000	0	37	74	8550	4000	0	28	53	7460	5000	0	57	76	9473	6000	
0	10	37	4555	2000	0	10	55	6105	3000	0	50	58	5811	4000	0	97	78	6265	5000	0	301	71	9107	6000	
0	10	31	4283	2000	0	57	39	5210	3000	0	123	40	8394	4000	0	323	65	8900	5000	0	67	43	8822	6000	
0	10	35	4099	2000	0	10	61	6679	3000	0	46	39	5299	4000	0	147	81	7136	5000	0	222	77	7639	6000	
0	10	29	3940	2000	0	46	33	3478	3000	0	10	37	6520	4000	0	27	54	7223	5000	0	159	48	9338	6000	
0	10	31	3927	2000	0	10	32	4941	3000	0	75	45	8016	4000	0	179	66	8021	5000	0	12	84	7077	6000	
0	10	27	4390	2000	0	10	25	6650	3000	0	10	59	7821	4000	0	127	52	6220	5000	0	99	86	6572	6000	
0	10	35	6124	2000	0	10	37	6163	3000	0	42	57	4752	4000	0	228	60	4695	5000	0	126	56	8598	6000	
0	10	42	4684	2000	0	74	32	6926	3000	0	95	47	7784	4000	0	65	36	8028	5000	0	372	55	7645	6000	
0	10	34	5461	2000	0	26	51	7321	3000	0	136	71	8105	4000	0	44	46	8430	5000	0	110	69	6146	6000	
0	10	33	3840	2000	0	10	33	5794	3000	0	10	54	5881	4000	0	184	52	5799	5000	0	84	82	7520	6000	
0	10	26	4396	2000	0	48	61	5508	3000	0	56	61	8032	4000	0	44	58	9375	5000	0	121	68	4301	6000	
0	10	25	4037	2000	0	16	24	3849	3000	0	21	65	7865	4000	0	101	38	7141	5000	0	301	84	6545	6000	
0	10	30	4741	2000	0	12	53	6582	3000	0	14	64	6401	4000	0	220	48	9031	5000	0	123	60	7350	6000	
0	10	29	5725	2000	0	10	40	6819	3000	0	25	45	5089	4000	0	411	32	6104	5000	0	268	88	5582	6000	
0	10	29	6292	2000	0	27	50	3762	3000	0	29	41	7113	4000	0	98	59	7576	5000	0	128	59	9814	6000	
0	10	42	4674	2000	0	10	35	6680	3000	0	20	45	7326	4000	0	12	82	10087	5000	0	109	71	6968	6000	
0	10	42	5734	2000	0	23	39	5934	3000	0	41	45	7260	4000	0	166	44	9197	5000	0	86	69	4141	6000	
0	10	38	6044	2000	0	49	39	5718	3000	0	32	55	8747	4000	0	183	47	5372	5000	0	110	64	7358	6000	
0	10	34	5036	2000	0	40	37	8316	3000	0	58	67	7074	4000	0	225	60	8739	5000	0	74	93	3812	6000	
0	10	36	4660	2000	0	31	36	4376	3000	0	33	53	7488	4000	0	67	65	9130	5000	0	10	88	5661	6000	
0	10	32	4754	2000	0	14	40	5400	3000	0	66	59	7071	4000	0	62	48	9245	5000	0	283	43	9513	6000	
0	10	38	4722	2000	0	10	46	5611	3000	0	14	48	5534	4000	0	109	87	6109	5000	0	307	69	5073	6000	
0	10	22	5570	2000	0	31	55	3701	3000	0	47	48	7393	4000	0	165	44	9213	5000	0	256	106	7604	6000	
0	10	22	3373	2000	0	10	39	8082	3000	0	142	53	5569	4000	0	149	67	10148	5000	0	169	85	4334	6000	
0	10	32	5380	2000	0	32	39	5988	3000	0	60	55	8094	4000	0	73	59	4114	5000	0	174	69	8399	6000	
0	10	27	3352	2000	0	10	51	7497	3000	0	64	43	6389	4000	0	132	71	8374	5000	0	182	68	6803	6000	
0	10	33	3852	2000	0	94	41	4991	3000	0	180	48	6977	4000	0	163	72	8959	5000	0	367	56	8878	6000	
0	10	33	4469	2000	0	67	31	6226	3000	0	18	50	10630	4000	0	28	57	9555	5000	0	299	61	5940	6000	
0	10	33	3994	2000	0	16	32	7881	3000	0	41	50	6024	4000	0	88	73	4897	5000	0	147	111	6172	6000	
0	10	31	4704	2000	0	27	27	5588	3000	0	47	59	7129	4000	0	79	69	8837	5000	0	173	55	4769	6000	
